train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/yahoo.bsize201.epoch150.seqlen16.random.present0.5.partition2.hidden1024/
step:63801 source:(201, 18) loss:4.18071 lr:0.000000
step:64001 source:(201, 18) loss:4.10862 lr:0.000000
step:64201 source:(201, 18) loss:4.14282 lr:0.000000
step:64401 source:(201, 18) loss:4.08549 lr:0.000000
step:64601 source:(201, 18) loss:4.13915 lr:0.000000
epoch:130 test_present_rate:0.5 test_bleu:42.032817006111145 template_bleu:41.19666516780853
step:64801 source:(201, 18) loss:4.16206 lr:0.000000
step:65001 source:(201, 18) loss:4.15667 lr:0.000000
step:65201 source:(201, 18) loss:4.1338 lr:0.000000
step:65401 source:(201, 18) loss:4.10215 lr:0.000000
step:65601 source:(201, 18) loss:4.11834 lr:0.000000
step:65801 source:(201, 18) loss:4.12377 lr:0.000000
step:66001 source:(201, 18) loss:4.10437 lr:0.000000
step:66201 source:(201, 18) loss:4.18043 lr:0.000000
step:66401 source:(201, 18) loss:4.08276 lr:0.000000
step:66601 source:(201, 18) loss:4.1901 lr:0.000000
step:66801 source:(201, 18) loss:4.08093 lr:0.000000
step:67001 source:(201, 18) loss:4.09813 lr:0.000000
step:67201 source:(201, 18) loss:4.14133 lr:0.000000
epoch:135 test_present_rate:0.5 test_bleu:42.5370991230011 template_bleu:41.33569300174713
step:67401 source:(201, 18) loss:4.18947 lr:0.000000
step:67601 source:(201, 18) loss:4.17018 lr:0.000000
step:67801 source:(201, 18) loss:4.15964 lr:0.000000
step:68001 source:(201, 18) loss:4.11076 lr:0.000000
step:68201 source:(201, 18) loss:4.09446 lr:0.000000
step:68401 source:(201, 18) loss:4.14902 lr:0.000000
step:68601 source:(201, 18) loss:4.12126 lr:0.000000
step:68801 source:(201, 18) loss:4.10812 lr:0.000000
step:69001 source:(201, 18) loss:4.14244 lr:0.000000
step:69201 source:(201, 18) loss:4.11924 lr:0.000000
step:69401 source:(201, 18) loss:4.10558 lr:0.000000
step:69601 source:(201, 18) loss:4.16151 lr:0.000000
epoch:140 test_present_rate:0.5 test_bleu:41.995981335639954 template_bleu:40.98424017429352
step:69801 source:(201, 18) loss:4.13047 lr:0.000000
step:70001 source:(201, 18) loss:4.17695 lr:0.000000
step:70201 source:(201, 18) loss:4.12986 lr:0.000000
step:70401 source:(201, 18) loss:4.07637 lr:0.000000
step:70601 source:(201, 18) loss:4.18191 lr:0.000000
step:70801 source:(201, 18) loss:4.15958 lr:0.000000
step:71001 source:(201, 18) loss:4.14334 lr:0.000000
step:71201 source:(201, 18) loss:4.14888 lr:0.000000
step:71401 source:(201, 18) loss:4.13476 lr:0.000000
